index,frequency_hz,wavelength_m,classification,cortical_regions,activities,frequency_11_decimal,wavelength_11_decimal
1213,1.80655526402,165947017.49278,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.80655526402,165947017.49278
1214,1.80847100263,165771227.497716,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.80847100263,165771227.497716
1215,1.81038877277,165595623.718601,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.81038877277,165595623.718601
1216,1.81230857658,165420205.959482,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.81230857658,165420205.959482
1217,1.81423041622,165244974.022994,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.81423041622,165244974.022994
1218,1.81615429385,165069927.712188,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.81615429385,165069927.712188
1219,1.81808021163,164895066.830534,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.81808021163,164895066.830534
1220,1.82000817173,164720391.18101,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.82000817173,164720391.18101
1221,1.82193817631,164545900.567918,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.82193817631,164545900.567918
1222,1.82387022753,164371594.795973,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.82387022753,164371594.795973
1223,1.82580432758,164197473.667596,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.82580432758,164197473.667596
1224,1.82774047862,164023536.988332,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.82774047862,164023536.988332
1225,1.82967868282,163849784.563235,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.82967868282,163849784.563235
1226,1.83161894237,163676216.195978,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.83161894237,163676216.195978
1227,1.83356125945,163502831.69155,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.83356125945,163502831.69155
1228,1.83550563623,163329630.856243,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.83550563623,163329630.856243
1229,1.83745207489,163156613.495863,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.83745207489,163156613.495863
1230,1.83940057764,162983779.413966,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.83940057764,162983779.413966
1231,1.84135114665,162811128.418073,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.84135114665,162811128.418073
1232,1.84330378411,162638660.314338,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.84330378411,162638660.314338
1233,1.84525849223,162466374.907561,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.84525849223,162466374.907561
1234,1.84721527319,162294272.005602,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.84721527319,162294272.005602
1235,1.84917412919,162122351.414963,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.84917412919,162122351.414963
1236,1.85113506244,161950612.941684,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.85113506244,161950612.941684
1237,1.85309807514,161779056.39309,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.85309807514,161779056.39309
1238,1.85506316948,161607681.577785,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.85506316948,161607681.577785
1239,1.85703034769,161436488.301292,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.85703034769,161436488.301292
1240,1.85899961197,161265476.372159,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.85899961197,161265476.372159
1241,1.86097096452,161094645.599334,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.86097096452,161094645.599334
1242,1.86294440758,160923995.788707,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.86294440758,160923995.788707
1243,1.86491994334,160753526.750903,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.86491994334,160753526.750903
1244,1.86689757404,160583238.292631,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.86689757404,160583238.292631
1245,1.86887730189,160413130.223594,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.86887730189,160413130.223594
1246,1.87085912912,160243202.35218,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.87085912912,160243202.35218
1247,1.87284305795,160073454.488039,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.87284305795,160073454.488039
1248,1.87482909061,159903886.440368,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.87482909061,159903886.440368
1249,1.87681722934,159734498.017916,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.87681722934,159734498.017916
1250,1.87880747636,159565289.031539,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.87880747636,159565289.031539
1251,1.88079983392,159396259.289946,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.88079983392,159396259.289946
1252,1.88279430424,159227408.604793,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.88279430424,159227408.604793
1253,1.88479088958,159058736.78475,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.88479088958,159058736.78475
1254,1.88678959217,158890243.641427,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.88678959217,158890243.641427
1255,1.88879041426,158721928.985146,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.88879041426,158721928.985146
1256,1.89079335809,158553792.62747,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.89079335809,158553792.62747
1257,1.89279842592,158385834.378685,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.89279842592,158385834.378685
1258,1.89480562001,158218054.04948,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.89480562001,158218054.04948
1259,1.89681494259,158050451.45345,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.89681494259,158050451.45345
1260,1.89882639593,157883026.401247,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.89882639593,157883026.401247
1261,1.9008399823,157715778.703925,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.9008399823,157715778.703925
1262,1.90285570394,157548708.175432,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.90285570394,157548708.175432
1263,1.90487356314,157381814.625965,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.90487356314,157381814.625965
1264,1.90689356214,157215097.870255,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.90689356214,157215097.870255
1265,1.90891570323,157048557.719303,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.90891570323,157048557.719303
1266,1.91093998868,156882193.986157,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.91093998868,156882193.986157
1267,1.91296642075,156716006.485081,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.91296642075,156716006.485081
1268,1.91499500172,156549995.029091,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.91499500172,156549995.029091
1269,1.91702573388,156384159.430781,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.91702573388,156384159.430781
1270,1.9190586195,156218499.504778,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.9190586195,156218499.504778
1271,1.92109366087,156053015.064468,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.92109366087,156053015.064468
1272,1.92313086027,155887705.924448,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.92313086027,155887705.924448
1273,1.92517022,155722571.898084,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.92517022,155722571.898084
1274,1.92721174234,155557612.800758,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.92721174234,155557612.800758
1275,1.92925542958,155392828.447431,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.92925542958,155392828.447431
1276,1.93130128403,155228218.651846,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.93130128403,155228218.651846
1277,1.93334930798,155063783.229751,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.93334930798,155063783.229751
1278,1.93539950373,154899521.996479,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.93539950373,154899521.996479
1279,1.93745187358,154735434.767754,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.93745187358,154735434.767754
1280,1.93950641984,154571521.358889,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.93950641984,154571521.358889
1281,1.94156314482,154407781.585591,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.94156314482,154407781.585591
1282,1.94362205083,154244215.263959,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.94362205083,154244215.263959
1283,1.94568314018,154080822.210478,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.94568314018,154080822.210478
1284,1.94774641518,153917602.242022,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.94774641518,153917602.242022
1285,1.94981187816,153754555.174271,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.94981187816,153754555.174271
1286,1.95187953144,153591680.824087,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.95187953144,153591680.824087
1287,1.95394937732,153428979.01029,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.95394937732,153428979.01029
1288,1.95602141816,153266449.547373,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.95602141816,153266449.547373
1289,1.95809565626,153104092.254926,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.95809565626,153104092.254926
1290,1.96017209396,152941906.949787,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.96017209396,152941906.949787
1291,1.96225073359,152779893.449967,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.96225073359,152779893.449967
1292,1.96433157749,152618051.573081,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.96433157749,152618051.573081
1293,1.96641462799,152456381.137907,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.96641462799,152456381.137907
1294,1.96849988744,152294881.962058,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.96849988744,152294881.962058
1295,1.97058735817,152133553.865079,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.97058735817,152133553.865079
1296,1.97267704254,151972396.66458,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.97267704254,151972396.66458
1297,1.97476894289,151811410.180102,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.97476894289,151811410.180102
1298,1.97686306156,151650594.231563,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.97686306156,151650594.231563
1299,1.97895940092,151489948.63696,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.97895940092,151489948.63696
1300,1.98105796331,151329473.216977,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.98105796331,151329473.216977
1301,1.9831587511,151169167.790382,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.9831587511,151169167.790382
1302,1.98526176664,151009032.177852,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.98526176664,151009032.177852
1303,1.9873670123,150849066.198924,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.9873670123,150849066.198924
1304,1.98947449044,150689269.674273,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.98947449044,150689269.674273
1305,1.99158420342,150529642.424954,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.99158420342,150529642.424954
1306,1.99369615363,150370184.270134,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.99369615363,150370184.270134
1307,1.99581034342,150210895.03238,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.99581034342,150210895.03238
1308,1.99792677518,150051774.531622,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",1.99792677518,150051774.531622
1309,2.00004545129,149892822.588926,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.00004545129,149892822.588926
1310,2.00216637412,149734039.026485,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.00216637412,149734039.026485
1311,2.00428954605,149575423.666118,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.00428954605,149575423.666118
1312,2.00641496948,149416976.328529,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.00641496948,149416976.328529
1313,2.00854264678,149258696.837039,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.00854264678,149258696.837039
1314,2.01067258035,149100585.013108,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.01067258035,149100585.013108
1315,2.01280477258,148942640.679318,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.01280477258,148942640.679318
1316,2.01493922587,148784863.657889,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.01493922587,148784863.657889
1317,2.01707594261,148627253.772152,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.01707594261,148627253.772152
1318,2.01921492521,148469810.844342,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.01921492521,148469810.844342
1319,2.02135617606,148312534.698537,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.02135617606,148312534.698537
1320,2.02349969758,148155425.156987,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.02349969758,148155425.156987
1321,2.02564549216,147998482.044518,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.02564549216,147998482.044518
1322,2.02779356223,147841705.183398,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.02779356223,147841705.183398
1323,2.02994391019,147685094.398465,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.02994391019,147685094.398465
1324,2.03209653846,147528649.51347,Delta,"Frontal Lobe, Occipital Lobe","Deep sleep, Unconsciousness, Healing, Regeneration",2.03209653846,147528649.51347
